timestamp,admissions,discharges,staff_count,flu_cases,bed_occupancy
2019-07-08 06:00:00,35,19,55,4,70.95
2019-07-08 07:00:00,24,7,58,12,71.17
2019-07-08 08:00:00,45,33,55,11,67.48
2019-07-08 09:00:00,34,38,45,11,58.74
2019-07-08 10:00:00,28,24,52,9,63.23
2019-07-08 11:00:00,45,36,47,5,74.55
2019-07-08 12:00:00,38,40,53,4,64.43
2019-07-08 13:00:00,25,26,46,2,55.0
2019-07-08 14:00:00,8,13,44,3,55.18
2019-07-08 15:00:00,11,6,37,10,59.64
2019-07-08 16:00:00,24,34,44,7,59.77
2019-07-08 17:00:00,29,26,56,13,62.82
2019-07-08 18:00:00,9,11,62,14,64.96
2019-07-08 19:00:00,12,8,33,10,55.32
2019-07-08 20:00:00,34,41,36,1,55.0
2019-07-08 21:00:00,36,17,48,0,84.8
2019-07-08 22:00:00,9,18,55,4,62.65
2019-07-08 23:00:00,27,29,36,5,60.85
2019-07-09 00:00:00,11,19,42,1,64.21
2019-07-09 01:00:00,35,39,31,14,59.97
2019-07-09 02:00:00,39,31,31,6,69.2
2019-07-09 03:00:00,41,19,35,13,71.91
2019-07-09 04:00:00,30,15,56,3,71.88
2019-07-09 05:00:00,31,37,62,0,61.34
2019-07-09 06:00:00,43,27,48,2,77.02
2019-07-09 07:00:00,31,39,36,8,58.83
2019-07-09 08:00:00,24,18,64,8,68.94
2019-07-09 09:00:00,36,6,40,7,76.15
2019-07-09 10:00:00,30,39,35,17,56.88
2019-07-09 11:00:00,40,14,35,11,68.9
2019-07-09 12:00:00,27,37,43,13,55.0
2019-07-09 13:00:00,41,32,57,2,66.87
2019-07-09 14:00:00,9,14,44,8,55.57
2019-07-09 15:00:00,9,34,46,11,55.0
2019-07-09 16:00:00,11,9,42,10,61.33
2019-07-09 17:00:00,29,20,64,17,74.14
2019-07-09 18:00:00,34,19,55,8,77.91
2019-07-09 19:00:00,16,30,54,6,55.3
2019-07-09 20:00:00,13,25,46,16,55.0
2019-07-09 21:00:00,40,28,49,6,70.77
2019-07-09 22:00:00,36,23,62,10,72.6
2019-07-09 23:00:00,32,33,54,0,71.46
2019-07-10 00:00:00,26,11,60,2,81.6
2019-07-10 01:00:00,23,32,31,1,57.54
2019-07-10 02:00:00,8,7,61,7,66.7
2019-07-10 03:00:00,15,9,65,16,66.24
2019-07-10 04:00:00,42,32,54,1,72.86
2019-07-10 05:00:00,20,11,65,17,71.6
2019-07-10 06:00:00,34,34,51,15,67.43
2019-07-10 07:00:00,34,10,40,0,77.19
2019-07-10 08:00:00,19,11,52,0,68.96
2019-07-10 09:00:00,15,40,53,16,55.0
2019-07-10 10:00:00,34,12,35,10,68.37
2019-07-10 11:00:00,11,39,37,3,55.0
2019-07-10 12:00:00,26,18,40,17,60.92
2019-07-10 13:00:00,41,35,50,10,56.61
2019-07-10 14:00:00,35,40,35,11,59.25
2019-07-10 15:00:00,37,10,58,12,74.33
2019-07-10 16:00:00,11,18,34,3,60.72
2019-07-10 17:00:00,15,27,64,6,57.73
2019-07-10 18:00:00,18,38,55,2,55.0
2019-07-10 19:00:00,19,12,42,9,73.84
2019-07-10 20:00:00,15,12,43,17,62.16
2019-07-10 21:00:00,44,19,55,11,87.34
2019-07-10 22:00:00,14,13,33,12,64.36
2019-07-10 23:00:00,34,15,56,3,80.22
2019-07-11 00:00:00,30,10,50,9,79.71
2019-07-11 01:00:00,31,36,38,17,62.21
2019-07-11 02:00:00,16,35,63,1,55.22
2019-07-11 03:00:00,19,11,53,3,69.92
2019-07-11 04:00:00,31,25,36,12,63.61
2019-07-11 05:00:00,19,29,54,0,67.43
2019-07-11 06:00:00,34,29,45,3,63.85
2019-07-11 07:00:00,9,42,58,16,55.0
2019-07-11 08:00:00,10,29,48,0,55.0
2019-07-11 09:00:00,35,31,66,7,65.59
2019-07-11 10:00:00,31,7,64,5,73.68
2019-07-11 11:00:00,9,8,31,7,58.6
2019-07-11 12:00:00,42,28,45,4,68.51
2019-07-11 13:00:00,8,39,37,4,55.0
2019-07-11 14:00:00,44,20,46,13,66.16
2019-07-11 15:00:00,35,29,35,0,55.0
2019-07-11 16:00:00,45,13,49,2,84.81
2019-07-11 17:00:00,44,22,35,4,62.42
2019-07-11 18:00:00,19,33,53,14,56.9
2019-07-11 19:00:00,36,30,46,7,66.65
2019-07-11 20:00:00,16,10,66,0,71.31
2019-07-11 21:00:00,25,38,62,9,56.19
2019-07-11 22:00:00,17,40,52,11,56.37
2019-07-11 23:00:00,26,23,46,8,69.94
2019-07-12 00:00:00,41,18,56,1,91.27
2019-07-12 01:00:00,24,25,54,15,67.2
2019-07-12 02:00:00,11,35,35,15,57.07
2019-07-12 03:00:00,20,22,43,16,57.87
2019-07-12 04:00:00,37,7,66,17,86.91
2019-07-12 05:00:00,27,8,41,5,74.1
2019-07-12 06:00:00,29,36,30,7,57.71
2019-07-12 07:00:00,24,35,60,17,57.4
2019-07-12 08:00:00,19,34,64,8,60.2
2019-07-12 09:00:00,30,10,54,15,71.72
2019-07-12 10:00:00,32,12,53,11,66.75
2019-07-12 11:00:00,42,20,42,16,66.97
2019-07-12 12:00:00,31,14,43,0,69.9
2019-07-12 13:00:00,45,20,63,12,74.97
2019-07-12 14:00:00,39,26,61,14,60.71
2019-07-12 15:00:00,10,16,48,3,57.86
2019-07-12 16:00:00,22,10,41,13,61.6
2019-07-12 17:00:00,22,20,36,3,62.77
2019-07-12 18:00:00,8,32,30,16,55.0
2019-07-12 19:00:00,14,28,47,16,55.0
2019-07-12 20:00:00,36,17,50,0,73.0
2019-07-12 21:00:00,21,17,54,9,74.34
2019-07-12 22:00:00,13,27,59,6,61.18
2019-07-12 23:00:00,18,12,43,16,74.47
2019-07-13 00:00:00,18,36,36,5,66.61
2019-07-13 01:00:00,14,38,61,12,55.0
2019-07-13 02:00:00,11,6,58,2,75.29
2019-07-13 03:00:00,37,41,49,3,59.91
2019-07-13 04:00:00,39,6,31,17,85.35
2019-07-13 05:00:00,26,22,47,6,61.66
2019-07-13 06:00:00,31,30,52,13,62.51
2019-07-13 07:00:00,42,18,61,17,77.11
2019-07-13 08:00:00,40,13,48,17,77.01
2019-07-13 09:00:00,9,7,47,0,55.0
2019-07-13 10:00:00,44,32,44,4,60.46
2019-07-13 11:00:00,10,7,45,12,61.08
2019-07-13 12:00:00,9,23,30,16,55.0
2019-07-13 13:00:00,23,20,33,17,55.0
2019-07-13 14:00:00,36,41,57,12,55.6
2019-07-13 15:00:00,11,40,43,1,55.0
2019-07-13 16:00:00,19,36,61,13,55.0
2019-07-13 17:00:00,17,33,44,4,55.0
2019-07-13 18:00:00,23,26,66,14,63.64
2019-07-13 19:00:00,45,18,36,9,73.37
2019-07-13 20:00:00,20,12,36,3,65.44
2019-07-13 21:00:00,15,41,51,15,55.0
2019-07-13 22:00:00,12,20,59,17,60.05
2019-07-13 23:00:00,15,21,35,9,59.8
2019-07-14 00:00:00,13,11,48,14,61.44
2019-07-14 01:00:00,29,16,38,1,72.24
2019-07-14 02:00:00,23,29,57,4,64.74
2019-07-14 03:00:00,26,21,50,2,60.09
2019-07-14 04:00:00,39,27,54,5,67.03
2019-07-14 05:00:00,30,13,39,6,65.79
2019-07-14 06:00:00,13,9,40,7,66.42
2019-07-14 07:00:00,22,38,53,5,55.0
2019-07-14 08:00:00,19,21,43,9,57.7
2019-07-14 09:00:00,39,19,55,3,73.25
2019-07-14 10:00:00,19,16,35,6,59.07
2019-07-14 11:00:00,13,30,41,15,55.0
2019-07-14 12:00:00,35,26,33,10,62.2
2019-07-14 13:00:00,24,20,33,0,62.36
2019-07-14 14:00:00,11,40,39,5,55.0
2019-07-14 15:00:00,34,39,48,14,55.0
2019-07-14 16:00:00,15,13,35,3,64.0
2019-07-14 17:00:00,40,29,33,16,66.85
2019-07-14 18:00:00,39,41,62,5,62.03
2019-07-14 19:00:00,22,24,49,11,55.0
2019-07-14 20:00:00,29,7,56,8,75.82
2019-07-14 21:00:00,29,10,56,11,72.79
2019-07-14 22:00:00,32,30,33,14,60.49
2019-07-14 23:00:00,10,39,52,2,55.0
2019-07-15 00:00:00,20,10,61,6,71.96
2019-07-15 01:00:00,14,26,46,10,58.47
2019-07-15 02:00:00,34,24,61,4,76.46
2019-07-15 03:00:00,10,16,64,6,65.3
2019-07-15 04:00:00,27,29,50,15,62.17
2019-07-15 05:00:00,35,38,33,4,58.33
2019-07-15 06:00:00,44,14,52,3,77.88
2019-07-15 07:00:00,18,8,62,10,67.55
2019-07-15 08:00:00,8,19,51,1,57.14
2019-07-15 09:00:00,35,17,59,0,66.45
2019-07-15 10:00:00,8,32,49,15,55.0
2019-07-15 11:00:00,10,25,45,4,55.0
2019-07-15 12:00:00,45,6,64,2,70.4
2019-07-15 13:00:00,40,18,35,11,69.59
2019-07-15 14:00:00,34,33,46,8,63.42
2019-07-15 15:00:00,39,23,35,8,68.67
2019-07-15 16:00:00,10,26,54,7,55.0
2019-07-15 17:00:00,11,15,64,2,60.79
2019-07-15 18:00:00,19,17,66,15,66.41
2019-07-15 19:00:00,8,10,38,0,64.94
2019-07-15 20:00:00,41,9,56,8,77.79
2019-07-15 21:00:00,10,7,62,4,66.61
2019-07-15 22:00:00,28,29,60,11,73.9
2019-07-15 23:00:00,40,11,48,9,83.23
2019-07-16 00:00:00,35,27,36,6,77.55
2019-07-16 01:00:00,16,41,47,9,66.18
2019-07-16 02:00:00,25,31,58,4,63.37
2019-07-16 03:00:00,28,27,52,2,63.08
2019-07-16 04:00:00,37,10,44,16,79.38
2019-07-16 05:00:00,24,24,37,11,68.2
2019-07-16 06:00:00,18,38,54,11,58.29
2019-07-16 07:00:00,38,20,45,17,81.26
2019-07-16 08:00:00,41,36,47,16,63.99
2019-07-16 09:00:00,26,32,64,10,60.81
2019-07-16 10:00:00,9,15,30,14,55.0
2019-07-16 11:00:00,27,11,38,9,57.16
2019-07-16 12:00:00,41,6,64,4,79.93
2019-07-16 13:00:00,45,16,64,11,72.33
2019-07-16 14:00:00,23,18,41,16,64.46
2019-07-16 15:00:00,13,30,66,15,55.0
2019-07-16 16:00:00,29,27,37,9,58.53
2019-07-16 17:00:00,39,23,31,17,70.74
2019-07-16 18:00:00,43,32,41,3,70.58
2019-07-16 19:00:00,9,34,49,0,55.0
2019-07-16 20:00:00,19,32,30,7,64.51
2019-07-16 21:00:00,26,39,36,3,64.85
2019-07-16 22:00:00,11,19,59,17,61.6
2019-07-16 23:00:00,41,36,53,2,77.77
2019-07-17 00:00:00,12,21,52,9,70.97
2019-07-17 01:00:00,33,12,66,13,81.17
2019-07-17 02:00:00,42,11,38,1,84.1
2019-07-17 03:00:00,34,9,63,0,82.2
2019-07-17 04:00:00,37,41,43,9,60.94
2019-07-17 05:00:00,18,12,64,16,67.85
2019-07-17 06:00:00,39,36,58,0,71.9
2019-07-17 07:00:00,23,34,37,0,57.4
2019-07-17 08:00:00,10,22,37,16,55.0
2019-07-17 09:00:00,21,39,50,10,55.0
2019-07-17 10:00:00,21,39,48,12,55.0
2019-07-17 11:00:00,27,40,38,4,55.0
2019-07-17 12:00:00,18,24,39,5,58.92
2019-07-17 13:00:00,25,17,63,8,62.08
2019-07-17 14:00:00,24,7,57,3,73.93
2019-07-17 15:00:00,20,37,37,7,55.0
2019-07-17 16:00:00,34,38,56,17,60.89
2019-07-17 17:00:00,19,25,35,13,62.31
2019-07-17 18:00:00,37,8,46,15,83.09
2019-07-17 19:00:00,17,36,30,8,55.0
2019-07-17 20:00:00,40,17,54,14,75.13
2019-07-17 21:00:00,21,26,36,7,62.28
2019-07-17 22:00:00,9,30,38,11,56.74
2019-07-17 23:00:00,13,11,37,13,73.77
2019-07-18 00:00:00,38,8,36,14,83.38
2019-07-18 01:00:00,41,8,32,16,91.03
2019-07-18 02:00:00,16,41,50,1,55.0
2019-07-18 03:00:00,30,41,62,14,59.7
2019-07-18 04:00:00,29,21,41,12,68.05
2019-07-18 05:00:00,13,21,58,13,57.82
2019-07-18 06:00:00,25,21,50,0,70.36
2019-07-18 07:00:00,34,18,39,8,58.98
2019-07-18 08:00:00,44,26,32,17,67.36
2019-07-18 09:00:00,40,19,58,16,77.28
2019-07-18 10:00:00,11,28,30,4,55.0
2019-07-18 11:00:00,17,20,45,8,61.32
2019-07-18 12:00:00,24,29,31,15,63.16
2019-07-18 13:00:00,13,40,58,16,55.0
2019-07-18 14:00:00,29,13,66,5,74.7
2019-07-18 15:00:00,8,8,41,14,69.12
2019-07-18 16:00:00,12,25,41,15,55.0
2019-07-18 17:00:00,9,10,50,2,61.61
2019-07-18 18:00:00,19,14,48,0,69.68
2019-07-18 19:00:00,36,35,44,0,69.37
2019-07-18 20:00:00,14,21,43,2,61.07
2019-07-18 21:00:00,45,26,36,13,73.82
2019-07-18 22:00:00,18,34,39,7,64.39
2019-07-18 23:00:00,9,10,51,12,66.33
2019-07-19 00:00:00,20,23,57,1,70.8
2019-07-19 01:00:00,36,7,57,10,84.53
2019-07-19 02:00:00,12,24,49,13,66.98
2019-07-19 03:00:00,10,14,57,17,60.77
2019-07-19 04:00:00,40,39,51,5,61.98
2019-07-19 05:00:00,30,15,43,9,74.61
2019-07-19 06:00:00,21,13,43,8,61.66
2019-07-19 07:00:00,36,6,49,6,78.18
2019-07-19 08:00:00,40,10,41,11,82.02
2019-07-19 09:00:00,21,13,58,10,57.36
2019-07-19 10:00:00,29,14,36,14,67.04
2019-07-19 11:00:00,8,33,32,0,55.0
2019-07-19 12:00:00,19,38,48,3,55.0
2019-07-19 13:00:00,30,37,32,10,55.0
2019-07-19 14:00:00,15,41,37,10,55.0
2019-07-19 15:00:00,45,39,43,16,58.54
2019-07-19 16:00:00,44,22,30,12,70.61
2019-07-19 17:00:00,17,20,38,0,57.36
2019-07-19 18:00:00,23,30,50,8,56.58
2019-07-19 19:00:00,15,17,43,15,63.71
2019-07-19 20:00:00,27,28,63,15,71.8
2019-07-19 21:00:00,12,42,33,14,55.0
2019-07-19 22:00:00,22,13,56,8,77.3
2019-07-19 23:00:00,29,34,51,1,70.49
2019-07-20 00:00:00,31,40,53,3,59.33
2019-07-20 01:00:00,30,25,54,15,70.43
2019-07-20 02:00:00,16,19,31,6,60.48
2019-07-20 03:00:00,38,15,59,13,72.63
2019-07-20 04:00:00,34,12,42,0,76.8
2019-07-20 05:00:00,36,17,54,8,69.64
2019-07-20 06:00:00,25,33,40,17,58.37
2019-07-20 07:00:00,41,25,44,4,62.64
2019-07-20 08:00:00,22,14,55,0,65.16
2019-07-20 09:00:00,38,26,64,5,60.37
2019-07-20 10:00:00,15,35,62,1,55.0
2019-07-20 11:00:00,17,6,56,11,62.56
2019-07-20 12:00:00,28,6,49,3,67.37
2019-07-20 13:00:00,29,41,49,4,55.29
2019-07-20 14:00:00,36,33,65,10,59.8
2019-07-20 15:00:00,19,27,37,5,55.0
2019-07-20 16:00:00,41,39,65,11,61.39
2019-07-20 17:00:00,20,27,54,16,59.24
2019-07-20 18:00:00,28,25,52,16,67.85
2019-07-20 19:00:00,43,13,51,13,82.94
2019-07-20 20:00:00,28,35,60,17,59.36
2019-07-20 21:00:00,33,34,55,13,69.8
2019-07-20 22:00:00,42,16,33,1,74.66
2019-07-20 23:00:00,45,33,58,17,70.61
2019-07-21 00:00:00,26,32,56,10,63.35
2019-07-21 01:00:00,23,9,63,0,79.6
2019-07-21 02:00:00,15,11,64,11,64.88
2019-07-21 03:00:00,28,28,65,4,70.31
2019-07-21 04:00:00,42,29,31,9,69.34
2019-07-21 05:00:00,26,30,53,11,59.59
2019-07-21 06:00:00,21,19,64,0,68.95
2019-07-21 07:00:00,12,36,65,7,55.0
2019-07-21 08:00:00,22,22,50,0,68.95
2019-07-21 09:00:00,16,13,63,2,61.12
2019-07-21 10:00:00,45,10,62,3,79.21
2019-07-21 11:00:00,28,38,30,14,56.39
2019-07-21 12:00:00,13,32,62,7,55.0
2019-07-21 13:00:00,10,23,53,0,55.62
2019-07-21 14:00:00,40,13,51,13,65.3
2019-07-21 15:00:00,43,9,36,9,74.41
2019-07-21 16:00:00,36,11,63,2,76.45
2019-07-21 17:00:00,12,9,40,10,65.87
2019-07-21 18:00:00,11,25,45,4,56.94
2019-07-21 19:00:00,15,13,41,11,66.13
2019-07-21 20:00:00,36,10,65,17,84.36
2019-07-21 21:00:00,37,16,47,5,78.39
2019-07-21 22:00:00,39,31,34,13,60.19
2019-07-21 23:00:00,11,24,30,0,63.03
2019-07-22 00:00:00,13,11,66,7,66.85
2019-07-22 01:00:00,42,33,38,16,72.35
2019-07-22 02:00:00,43,24,58,1,78.87
2019-07-22 03:00:00,35,12,31,16,77.12
2019-07-22 04:00:00,12,31,63,1,55.0
2019-07-22 05:00:00,10,42,54,8,55.0
2019-07-22 06:00:00,10,25,38,3,55.0
2019-07-22 07:00:00,34,11,62,0,78.99
2019-07-22 08:00:00,40,17,41,6,66.71
2019-07-22 09:00:00,32,28,66,10,60.1
2019-07-22 10:00:00,17,42,52,13,55.0
2019-07-22 11:00:00,36,40,46,5,55.0
2019-07-22 12:00:00,10,40,32,8,55.0
2019-07-22 13:00:00,39,36,39,3,59.53
2019-07-22 14:00:00,41,27,32,13,66.13
2019-07-22 15:00:00,35,29,61,3,60.03
2019-07-22 16:00:00,41,33,33,15,64.01
2019-07-22 17:00:00,30,32,34,3,60.73
2019-07-22 18:00:00,25,29,34,11,55.0
2019-07-22 19:00:00,20,10,66,5,72.12
2019-07-22 20:00:00,43,38,65,17,66.63
2019-07-22 21:00:00,34,6,56,5,82.68
2019-07-22 22:00:00,15,21,32,17,64.69
2019-07-22 23:00:00,44,22,48,15,78.54
2019-07-23 00:00:00,10,42,65,8,55.99
2019-07-23 01:00:00,30,9,33,8,81.3
2019-07-23 02:00:00,15,23,59,6,67.97
2019-07-23 03:00:00,33,19,30,7,74.43
2019-07-23 04:00:00,23,9,59,8,79.19
2019-07-23 05:00:00,24,14,50,2,72.14
2019-07-23 06:00:00,33,21,62,5,65.07
2019-07-23 07:00:00,36,39,45,15,57.46
2019-07-23 08:00:00,22,20,59,17,62.84
2019-07-23 09:00:00,45,38,61,0,65.36
2019-07-23 10:00:00,26,33,42,13,56.82
2019-07-23 11:00:00,14,36,53,4,55.0
2019-07-23 12:00:00,8,37,47,11,55.0
2019-07-23 13:00:00,15,32,45,11,55.0
2019-07-23 14:00:00,34,33,59,15,61.46
2019-07-23 15:00:00,28,11,38,12,66.22
2019-07-23 16:00:00,20,32,34,14,55.0
2019-07-23 17:00:00,26,7,47,14,72.42
2019-07-23 18:00:00,39,33,60,11,68.35
2019-07-23 19:00:00,29,30,36,7,62.81
2019-07-23 20:00:00,10,34,42,6,58.81
2019-07-23 21:00:00,9,29,54,6,56.01
2019-07-23 22:00:00,26,19,47,6,71.04
2019-07-23 23:00:00,23,19,52,5,73.95
2019-07-24 00:00:00,40,28,49,5,74.49
2019-07-24 01:00:00,30,23,59,10,75.42
2019-07-24 02:00:00,36,18,62,4,74.05
2019-07-24 03:00:00,30,24,46,6,65.17
2019-07-24 04:00:00,21,25,45,12,64.21
2019-07-24 05:00:00,32,14,40,5,73.31
2019-07-24 06:00:00,31,29,46,1,61.63
2019-07-24 07:00:00,35,17,60,0,74.39
2019-07-24 08:00:00,15,15,48,13,62.56
2019-07-24 09:00:00,32,21,55,17,64.7
2019-07-24 10:00:00,18,9,45,12,62.65
2019-07-24 11:00:00,38,28,56,1,66.79
2019-07-24 12:00:00,38,33,56,10,58.94
2019-07-24 13:00:00,31,41,49,4,55.0
2019-07-24 14:00:00,43,16,64,5,78.66
2019-07-24 15:00:00,28,25,62,16,63.74
2019-07-24 16:00:00,8,24,35,14,55.0
2019-07-24 17:00:00,31,33,38,13,57.09
2019-07-24 18:00:00,37,29,65,9,66.02
2019-07-24 19:00:00,11,35,44,10,55.0
2019-07-24 20:00:00,11,37,41,16,59.32
2019-07-24 21:00:00,18,10,59,11,74.92
2019-07-24 22:00:00,40,19,52,10,74.49
2019-07-24 23:00:00,28,30,34,1,68.65
2019-07-25 00:00:00,45,26,33,17,73.74
2019-07-25 01:00:00,41,23,59,14,78.65
2019-07-25 02:00:00,29,12,58,6,75.21
2019-07-25 03:00:00,33,27,43,4,77.39
2019-07-25 04:00:00,20,33,61,17,55.18
2019-07-25 05:00:00,11,7,34,17,66.54
2019-07-25 06:00:00,23,27,62,7,59.78
2019-07-25 07:00:00,30,39,32,4,58.56
2019-07-25 08:00:00,14,27,53,14,55.59
2019-07-25 09:00:00,16,41,61,11,55.0
2019-07-25 10:00:00,8,19,52,16,56.65
2019-07-25 11:00:00,35,6,58,9,73.15
2019-07-25 12:00:00,42,31,42,9,75.94
2019-07-25 13:00:00,39,13,40,2,74.7
2019-07-25 14:00:00,22,6,39,10,65.12
2019-07-25 15:00:00,30,12,34,6,69.46
2019-07-25 16:00:00,44,40,40,3,64.99
2019-07-25 17:00:00,30,34,39,14,61.43
2019-07-25 18:00:00,19,16,57,6,67.85
2019-07-25 19:00:00,20,28,37,3,62.85
2019-07-25 20:00:00,35,18,36,17,77.19
2019-07-25 21:00:00,24,12,57,17,70.61
2019-07-25 22:00:00,39,42,49,8,74.1
2019-07-25 23:00:00,40,36,37,5,76.64
2019-07-26 00:00:00,9,19,56,2,65.28
2019-07-26 01:00:00,35,19,37,11,74.48
2019-07-26 02:00:00,22,36,59,10,59.8
2019-07-26 03:00:00,27,23,31,11,64.67
2019-07-26 04:00:00,18,19,51,13,63.5
2019-07-26 05:00:00,21,20,52,8,55.65
2019-07-26 06:00:00,20,22,43,12,66.8
2019-07-26 07:00:00,9,25,55,11,57.72
2019-07-26 08:00:00,37,7,44,14,69.42
2019-07-26 09:00:00,13,23,54,13,57.76
2019-07-26 10:00:00,22,22,38,0,57.35
2019-07-26 11:00:00,15,16,51,11,56.89
2019-07-26 12:00:00,14,19,57,17,57.9
2019-07-26 13:00:00,22,21,65,10,55.0
2019-07-26 14:00:00,42,19,43,9,70.49
2019-07-26 15:00:00,43,39,47,10,61.52
2019-07-26 16:00:00,22,25,47,10,58.6
2019-07-26 17:00:00,27,24,61,7,58.59
2019-07-26 18:00:00,45,15,65,17,82.27
2019-07-26 19:00:00,16,39,53,1,55.53
2019-07-26 20:00:00,43,6,60,14,87.71
2019-07-26 21:00:00,12,26,33,2,55.34
2019-07-26 22:00:00,16,12,58,3,80.13
2019-07-26 23:00:00,20,34,59,10,56.33
2019-07-27 00:00:00,9,19,56,11,64.52
2019-07-27 01:00:00,38,16,51,16,79.35
2019-07-27 02:00:00,40,8,63,5,92.68
2019-07-27 03:00:00,22,35,54,0,59.81
2019-07-27 04:00:00,39,20,61,4,78.03
2019-07-27 05:00:00,37,15,36,9,75.72
2019-07-27 06:00:00,38,37,54,6,58.55
2019-07-27 07:00:00,38,6,46,4,74.39
2019-07-27 08:00:00,29,23,62,16,62.98
2019-07-27 09:00:00,12,11,62,10,64.23
2019-07-27 10:00:00,43,10,61,12,78.12
2019-07-27 11:00:00,31,6,37,13,69.11
2019-07-27 12:00:00,42,12,48,7,79.12
2019-07-27 13:00:00,44,41,30,13,55.0
2019-07-27 14:00:00,15,22,66,17,55.0
2019-07-27 15:00:00,23,42,39,13,55.0
2019-07-27 16:00:00,15,15,53,5,64.71
2019-07-27 17:00:00,9,34,48,14,55.0
2019-07-27 18:00:00,44,9,63,4,86.25
2019-07-27 19:00:00,43,10,60,1,81.71
2019-07-27 20:00:00,43,6,58,7,89.32
2019-07-27 21:00:00,41,39,53,9,65.91
2019-07-27 22:00:00,32,30,34,8,66.87
2019-07-27 23:00:00,27,33,64,4,65.33
2019-07-28 00:00:00,45,40,32,4,68.86
2019-07-28 01:00:00,28,18,46,16,78.25
2019-07-28 02:00:00,32,32,44,5,58.86
2019-07-28 03:00:00,16,24,44,14,59.97
2019-07-28 04:00:00,36,26,66,4,72.2
2019-07-28 05:00:00,39,30,38,1,67.17
2019-07-28 06:00:00,33,23,51,1,66.07
2019-07-28 07:00:00,26,6,38,4,68.56
2019-07-28 08:00:00,15,8,63,15,71.08
2019-07-28 09:00:00,9,24,57,8,55.0
2019-07-28 10:00:00,31,27,45,12,69.62
2019-07-28 11:00:00,33,33,32,17,58.03
2019-07-28 12:00:00,37,27,35,0,60.4
2019-07-28 13:00:00,44,12,38,1,76.33
2019-07-28 14:00:00,26,19,45,16,61.95
2019-07-28 15:00:00,39,22,62,10,74.8
2019-07-28 16:00:00,35,42,34,11,55.0
2019-07-28 17:00:00,18,25,51,6,55.0
2019-07-28 18:00:00,40,29,42,14,68.76
2019-07-28 19:00:00,10,33,31,11,55.0
2019-07-28 20:00:00,30,19,52,4,71.71
2019-07-28 21:00:00,43,41,56,11,69.63
2019-07-28 22:00:00,33,30,65,0,71.21
2019-07-28 23:00:00,43,37,48,4,63.59
2019-07-29 00:00:00,10,33,42,3,55.17
2019-07-29 01:00:00,28,28,61,14,73.71
2019-07-29 02:00:00,37,7,39,13,82.98
2019-07-29 03:00:00,32,27,55,1,64.19
2019-07-29 04:00:00,41,10,64,16,82.36
2019-07-29 05:00:00,25,28,30,14,62.74
2019-07-29 06:00:00,33,31,64,7,72.68
2019-07-29 07:00:00,23,26,37,3,55.0
2019-07-29 08:00:00,41,17,47,7,75.09
2019-07-29 09:00:00,12,8,39,10,57.19
2019-07-29 10:00:00,17,30,35,11,55.0
2019-07-29 11:00:00,11,31,55,6,55.0
2019-07-29 12:00:00,34,23,47,1,63.32
2019-07-29 13:00:00,16,32,48,10,55.0
2019-07-29 14:00:00,20,34,47,12,55.66
2019-07-29 15:00:00,39,24,57,4,68.11
2019-07-29 16:00:00,21,7,65,11,64.6
2019-07-29 17:00:00,13,38,48,10,55.0
2019-07-29 18:00:00,8,23,35,9,56.56
2019-07-29 19:00:00,16,30,42,0,57.92
2019-07-29 20:00:00,42,39,48,5,63.94
2019-07-29 21:00:00,28,19,33,6,73.37
2019-07-29 22:00:00,45,29,38,15,82.67
2019-07-29 23:00:00,16,6,37,14,71.06
2019-07-30 00:00:00,21,38,65,15,60.97
2019-07-30 01:00:00,14,8,44,8,66.72
2019-07-30 02:00:00,23,26,62,5,64.51
2019-07-30 03:00:00,29,19,50,8,68.32
2019-07-30 04:00:00,38,7,48,14,83.56
2019-07-30 05:00:00,21,23,64,11,64.04
2019-07-30 06:00:00,37,40,55,10,64.28
2019-07-30 07:00:00,31,12,38,7,68.46
2019-07-30 08:00:00,19,16,40,12,61.67
2019-07-30 09:00:00,42,13,54,15,73.29
2019-07-30 10:00:00,24,10,30,12,66.49
2019-07-30 11:00:00,13,14,35,7,55.0
2019-07-30 12:00:00,44,27,32,15,67.59
2019-07-30 13:00:00,42,34,56,16,63.48
2019-07-30 14:00:00,9,31,46,14,55.0
2019-07-30 15:00:00,42,34,30,15,56.55
2019-07-30 16:00:00,44,32,57,4,71.61
2019-07-30 17:00:00,39,20,54,7,72.43
2019-07-30 18:00:00,17,39,56,4,55.0
2019-07-30 19:00:00,31,12,36,6,66.67
2019-07-30 20:00:00,28,31,62,13,60.77
2019-07-30 21:00:00,31,10,36,12,75.71
2019-07-30 22:00:00,31,34,51,0,71.79
2019-07-30 23:00:00,32,9,50,13,83.04
2019-07-31 00:00:00,27,13,38,3,75.69
2019-07-31 01:00:00,34,20,43,3,71.82
2019-07-31 02:00:00,28,31,31,9,60.09
2019-07-31 03:00:00,8,7,47,4,68.71
2019-07-31 04:00:00,9,15,55,17,66.42
2019-07-31 05:00:00,44,18,41,2,79.57
2019-07-31 06:00:00,42,33,49,2,75.86
2019-07-31 07:00:00,30,41,65,13,55.73
2019-07-31 08:00:00,14,28,38,5,55.0
2019-07-31 09:00:00,37,24,40,12,60.37
2019-07-31 10:00:00,13,18,34,12,56.77
2019-07-31 11:00:00,22,36,50,3,58.0
